SlNo,BookTitle,BookAuthor,BookOriginalPrice,BookNewPrice
4857;"তাঁদের চলে যাওয়ার গল্প";"ডাঃ ফারুক আজম";"TK. 250";"TK. 188"
4858;"রোদ্দুরে ভেসে যায় জোছনার রাত";"নুসরাত রীপা";"TK. 250";"TK. 188"
4859;"ভালোবাসার বন্ধন";"‘বিয়ে : অর্ধেক দ্বীন’ টিম	";"TK. 300";"TK. 180"
4860;"যদ্যপি আমার  গুরু-পতি";"শেখ তাসলিমা মুন";"TK. 200";"TK. 150"
4861;"সুপ্রিয় সঞ্চিতা";"নুর উন নবী জনি";"TK. 160";"TK. 120"
4862;"বিসর্জনের নিশিকাব্য";"মাহফুজ রিপন";"TK. 140";"TK. 105"
4863;"দূর তরঙ্গের জোছনা রুমাল";"নিনি পারভীন";"TK. 200";"TK. 150"
4864;"তারুণ্যের চোখে বঙ্গবন্ধু";"খালেক বিন জয়েনউদ্দীন";"TK. 175";"TK. 123"
4865;"টনক নড়াতে টনিক";"হানিফ সংকেত";"TK. 160";"TK. 120"
4866;"বাংলার মুজিব বাঙালির মুজিব";"খালেক বিন জয়েনউদ্দীন";"TK. 600";"TK. 420"
4867;"কুয়াশা ৫";"RJ শারমীন";"TK. 200";"TK. 150"
4868;"সেরা উপন্যাস ";"আহমদ ছফা";"TK. 800";"TK. 600"
4869;"জিয়ারতে মক্কা মদীনা";"আব্দুর রশিদ";"TK. 200";"TK. 150"
4870;"শূন্যে অরণ্যে";"জামান একুশে";"TK. 205";"TK. 154"
4871;"খোকা হলেন জাতির জনক";"আব্দুর রশিদ";"TK. 200";"TK. 150"
4872;"কবির পকেটে লকেট ঘড়ি";"লুৎফর রহমান পাশা";"TK. 220";"TK. 165"
4873;"একাত্তরের সূর্য";"ফজলে আহমেদ";"TK. 120";"TK. 90"
4874;"মুক্তিযুদ্ধের গল্প";"এহসান চৌধুরী";"TK. 200";"TK. 150"
4875;"গারো";"মেজবাহ উদ্দিন তুহিন";"TK. 450";"TK. 338"
4876;"ছোটদের একত্তরের নয় মাস";"ফজলে আহমেদ";"TK. 150";"TK. 113"
4877;"ওয়ার্ল্ড’স গ্রেটেস্ট সায়েন্স ফিকশন";"স্যার আর্থার কোনান ডোয়েল";"TK. 300";"TK. 225"
4878;"আবিষ্কার";"অনীশ দাস অপু";"TK. 180";"TK. 135"
4879;"একাত্তরের স্রোতধারা";"সুরেখা হালদার (মৃধা)";"TK. 250";"TK. 188"
4880;"‘না’ তে দুঃখ নেই";"উশান সাথী";"TK. 180";"TK. 135"
4881;"কালক্রম";"আলী আহসান";"TK. 350";"TK. 263"
4882;"প্রত্যাবর্তন";"আবুল বাসার";"TK. 350";"TK. 263"
4883;"অতনুর নতুন বন্ধু";"রিয়া মারুফ";"TK. 200";"TK. 150"
4884;"পুতুলের স্বপ্ন";"সালমা কিবরিয়া ";"TK. 200";"TK. 150"
4885;"মুক্তোগাঁথা চুল";"সালমা কিবরিয়া ";"TK. 200";"TK. 150"
4886;"তারচেয়ে বরং কেউ না আসুক";"প্রমি জান্নাত";"TK. 180";"TK. 135"
4887;"বসন্ত ছুঁয়ে যাও";"ওয়াসীম হক";"TK. 200";"TK. 150"
4888;"প্রত্যাশার কবিতা";"মাহবুবুর রহমান (কবি)";"TK. 120";"TK. 90"
4889;"ইচ্ছের রঙধনু";"মিজান রহমান বর্ণ";"TK. 160";"TK. 120"
4890;"মায়াহীন শহর";"আবদুল্লাহ আল সাজু";"TK. 160";"TK. 120"
4891;"একাত্তরের স্বাধীনতা হঠাৎ করে আনেনি";"ডা. এ বি এম আব্দুল্লাহ";"TK. 200";"TK. 150"
4892;"কথোপকথন";"মুজিবুর রহমান (বীর মুক্তিযোদ্ধা)";"TK. 200";"TK. 150"
4893;"মেঘ অরণ্য";"তুহিন রহমান ";"TK. 300";"TK. 225"
4894;"মধুরিমা ভালোবাসি তোকেই";"সোহেল চৌধুরী";"TK. 280";"TK. 210"
4895;"নিয়তি";"আপেল মাহমুদ অপু";"TK. 200";"TK. 150"
4896;"অঙ্কুরিত শব্দ কুঞ্জ";"আবৃত্তি কুঞ্জ";"TK. 240";"TK. 180"
4897;"সাদা মেঘের কাব্য";"এস এম শাহ্জাহান সিরাজ";"TK. 160";"TK. 120"
4898;"ফাগুন রাঙা হাসি";"মিজান রহমান বর্ণ";"TK. 160";"TK. 120"
4899;"চন্দ্রাবতীর কাব্য";"মাধবীলতা সরকার";"TK. 160";"TK. 120"
4900;"শ্রেষ্ঠ গল্প";"আগাথা ক্রিস্টি";"TK. 280";"TK. 210"
4901;"Dreams and Fascinations";"মাইশা আব্বাস ";"TK. 200";"TK. 150"
4902;"শ্রেষ্ঠ গল্প";"এডগার অ্যালান পো";"TK. 250";"TK. 188"
4903;"শ্রেষ্ঠ গল্প";"অস্কার ওয়াইল্ড";"TK. 250";"TK. 188"
4904;"শ্রেষ্ঠ গল্প";"হোর্হে লুই বোর্হেস";"TK. 250";"TK. 188"
4905;"শ্রেষ্ঠ গল্প";"আন্তন চেখভ";"TK. 280";"TK. 210"
4906;"শ্রেষ্ঠ গল্প";"ম্যাক্সিম গোর্কি";"TK. 280";"TK. 210"
4907;"শ্রেষ্ঠ গল্প";"আর্নেস্ট হেমিংওয়ে";"TK. 250";"TK. 188"
4908;"শ্রেষ্ঠ গল্প";"আলবেয়ার কামু";"TK. 250";"TK. 188"
4909;"শ্রেষ্ঠ গল্প";"মিলান কুন্দেরা";"TK. 280";"TK. 210"
4910;"শ্রেষ্ঠ গল্প";"লেভ তলস্তয়";"TK. 280";"TK. 210"
4911;"শ্রেষ্ঠ গল্প";"গাব্রিয়েল গার্সিয়া মার্কেস";"TK. 280";"TK. 210"
4912;"শ্রেষ্ঠ গল্প";"মার্ক টোয়েন";"TK. 280";"TK. 210"
4913;"শ্রেষ্ঠ গল্প";"নাগিব মাহফুজ";"TK. 250";"TK. 188"
4914;"শ্রেষ্ঠ গল্প";"ও হেনরী";"TK. 250";"TK. 188"
4915;"শ্রেষ্ঠ গল্প";"জ্যাক লন্ডন";"TK. 250";"TK. 188"
4916;"শ্রেষ্ঠ গল্প";"জাঁ-পল সার্ত্রে";"TK. 250";"TK. 188"
4917;"শ্রেষ্ঠ গল্প";"জুল ভার্ন";"TK. 250";"TK. 188"
4918;"কাঙ্ক্ষিত দুর্জন";"কাজল মালেক";"TK. 220";"TK. 165"
4919;"অন্ধকারের মানুষ";"কাজল মালেক";"TK. 220";"TK. 165"
4920;"ওয়ার্ল্ড ক্লাস ১৭ জন লেখকের 'শ্রেষ্ঠ গল্প' কালেকশন ";"জুল ভার্ন";"TK. 4,460";"TK. 3,345"
4921;"রাজনীতির মহানায়ক";"সিতাংশু কুমার সুর চৌধুরী";"TK. 300";"TK. 225"
4922;"হৃদয়ে জায়নামাজ";"কাজল মালেক";"TK. 200";"TK. 150"
4923;"মুক্তিযুদ্ধের শ্রেষ্ঠ গল্প-১";"হুমায়ূন কবীর ঢালী";"TK. 550";"TK. 413"
4924;"কবি";" হুমায়ূন কবীর হিমু";"TK. 300";"TK. 225"
4925;"ফ্লাইটস";"ওলগা তোকারজুক‘র";"TK. 470";"TK. 353"
4926;"হোটেল ও রেস্টুরেন্ট ব্যবসা";"নূর মনি";"TK. 450";"TK. 338"
4927;"বঙ্গবন্ধুর রসবোধ";"শহীদুর রহমান শাহীন";"TK. 180";"TK. 135"
4928;"অভিমানের নীল পাহাড়";"দিলরুবা নীলা";"TK. 120";"TK. 90"
4929;"এখানে কেউ একা নেই";"রাসেল ইয়ামীন";"TK. 250";"TK. 188"
4930;"Ancient Egyption Hieroglyph as the Pictorial Scrutiny of Modern Linguistics";"মোঃ রিদওয়ানুর রহমান";"TK. 250";"TK. 188"
4931;"এখন বাউন্ডুলে";"তাইসির রেজা";"TK. 150";"TK. 113"
4932;"কোথাও নেই আমি";"ফাতেমা হক মুক্তা";"TK. 175";"TK. 131"
4933;"কবিতা ও ছড়ায় এইখানে এই বাংলাদেশ";"আনিসুর রহমান";"TK. 150";"TK. 113"
4934;"ক্রুশকাঠে জেগে থাকা যিশু";"সুমন সাজ্জাদ";"TK. 100";"TK. 75"
4935;"কাশ্মীর ও প্রতিরোধ";"সুমন সাজ্জাদ";"TK. 300";"TK. 225"
4936;"বেদনার বালুচরে নদীর কঙ্কাল";"শাহিদ উল ইসলাম";"TK. 150";"TK. 113"
4937;"রং-বেরং";"লাবীবা আল-হিয়ান";"TK. 150";"TK. 113"
4938;"মেঘ বলাকা";"এস. এম. হান্নান";"TK. 150";"TK. 113"
4939;"মানব মস্তিস্ক ও ভয় কী?";"সৌমেন সাহা";"TK. 250";"TK. 188"
4940;"অনুভবে অনুলিখন";"স্বপন ঘটক";"TK. 150";"TK. 113"
4941;"বেড়াই জাদুঘর";"মোঃ মোশাররফ হোসেন";"TK. 250";"TK. 188"
4942;"দূরে দূরান্তরে";"শামসুজ্জামান খান";"TK. 150";"TK. 113"
4943;"চলচ্চিত্রনামা";"মাসুদ পারভেজ";"TK. 250";"TK. 188"
4944;"মহাবিশ্বের রহস্য";"সৌমেন সাহা";"TK. 300";"TK. 225"
4945;"অলিম্পিয়াড লড়তে হলে কতটা জানো পদার্থবিজ্ঞান - ২য় খণ্ড";"সৌমেন সাহা";"TK. 400";"TK. 300"
4946;"রূপকথাসমগ্র - ৪";"হাসান হাফিজ";"TK. 400";"TK. 300"
4947;"হিমঘরে পাখিসঙ্গ";"মাহমুদুল হাসান মাছুম";"TK. 150";"TK. 113"
4948;"বিপ্লবী আনোয়ার ইব্রাহিম";"আমিরুল মোমেনীন মানিক";"TK. 150";"TK. 105"
4949;"আদি ও আসল নাফেউল খালায়েক বা আমলিয়াতে তাবিজের কিতাব";"আলহাজ্জ্ব মুহাম্মদ জরদার খান (রা:)";"TK. 400";"TK. 300"
4950;"বারো চাঁদের ফযিলত ও আমল";"মাওলানা এ. কে. এম. ফজলুর রহমান মুন্সী";"TK. 300";"TK. 225"
4951;"উল্টো গাছ";"কৃষণ চন্দর";"TK. 150";"TK. 113"
4952;"বঙ্গবন্ধু ও শের এ কাশ্মীর";"জাকারিয়া পলাশ";"TK. 210";"TK. 158"
4953;"লোকছড়াঃ আখ্যান তত্ত্বের আলোকে";"মেহেদী উল্লাহ";"TK. 250";"TK. 188"
4954;"সাদা কালো হৃদয়ের ঘাসগুলো";"আসাদুল ইসলাম ";"TK. 160";"TK. 120"
4955;"আমিও যাব তোমার সাথে সমুদ্রস্নানে ";"সালমা সুলতানা";"TK. 150";"TK. 113"
4956;"নির্বাচিত কবিতা";"শাহেদ কায়েস";"TK. 220";"TK. 165"
4957;"জমিনে ফারাক নেই";"হাবীবুল্লাহ সিরাজী";"TK. 180";"TK. 135"
4958;"শেষ ট্রেন";"আব্দুল্লাহ শুভ্র";"TK. 300";"TK. 225"
4959;"বঙ্গবন্ধু ও মুজিবনগর সরকার";"নওশের আলী হিরা";"TK. 470";"TK. 353"
4960;"ক্লাইভ";"মো: আদনান আরিফ সালিম";"TK. 270";"TK. 203"
4961;"সকলি ফুরায়ে যায়...";"মালেকা পারভীন";"TK. 200";"TK. 150"
4962;"প্রান্তিক";"খোন্দকার শাহ্ আলম";"TK. 250";"TK. 188"
4963;"ভোঁতা অনুভূতিগুলো ";"তৌফিক আজিজ";"TK. 200";"TK. 150"
4964;"ডেথ সার্টিফিকেট";"ইশতিয়াক আহমেদ";"TK. 120";"TK. 90"
4965;"প্রসঙ্গ: বাংলা বাগধারা";"সৌমেন সাহা";"TK. 320";"TK. 240"
4966;"ম্যান’স সার্চ ফর মিনিং";"ভিক্টর ই. ফ্রানঙ্কল";"TK. 200";"TK. 150"
4967;"পাঁচ দশকের প্রেম ও দেশের কবিতা";"মোঃ রশিদুজ্জামান খান";"TK. 200";"TK. 150"
4968;"প্রাসঙ্গিক ভাবনা ও অন্যান্য প্রসঙ্গ";"মোহাম্মদ মিয়াজ উদ্দিন ";"TK. 160";"TK. 120"
4969;"অন্যরকম ভালোবাসা";"বোরহান উদ্দিন আহমদ";"TK. 160";"TK. 120"
4970;"অনুভূতির অনুভব";"নূর কিবরিয়া পলাশ";"TK. 160";"TK. 120"
4971;"নৈঃশব্দ্যের প্রেম";"কবির হুমায়ূন";"TK. 160";"TK. 120"
4972;"স্মৃতির কাঁটা";"অধ্যাপক আব্দুস সালাম";"TK. 160";"TK. 120"
4973;"নিভছে আলো ক্রমাগত";"এস এ কে রেজাউল করিম";"TK. 160";"TK. 120"
4974;"বিষণ্ন সুখ";"আজিজুল হক বাহার";"TK. 160";"TK. 120"
4975;"যন্ত্রণা সুখ হয়ে কাঁদে";"উজ্জ্বল দাশগুপ্ত";"TK. 160";"TK. 120"
4976;"এখন ভরদুপুর";"মীর আব্দুল আউয়াল";"TK. 200";"TK. 150"
4977;"অতল জলের শিকল";"আশরাফ পিন্টু";"TK. 160";"TK. 120"
4978;"কেউ থাকে না একলা হাওয়া";"রওশন রুবী";"TK. 160";"TK. 120"
4979;"তৃষ্ণার্ত স্বপ্ন";"সুকৃতি ভট্টাচার্য্য";"TK. 160";"TK. 120"
4980;"রক্তবন অভিযান";"ইকবাল খন্দকার";"TK. 200";"TK. 150"
4981;"কুয়াশা ও কাশফুল";"ডালিয়া চৌধুরী";"TK. 160";"TK. 120"
4982;"তুন ড. মাহাথির মোহাম্মাদের জীবনকথা";"মাহাথির মোহাম্মদ";"TK. 350";"TK. 263"
4983;"নব প্লাবন";"ফরিদ উদ্দিন ";"TK. 262";"TK. 197"
4984;"খণ্ডিত ক্ষণ";"এস এম মোস্তাক আলী";"TK. 200";"TK. 150"
4985;"হীরক রশ্মি";"এস এম মোস্তাক আলী";"TK. 220";"TK. 165"
4986;"খোয়াবের খেলা";"মোল্লা আজাদ হোসেন";"TK. 150";"TK. 113"
4987;"কেন এই প্রলয়";"সরদার আবদুল হাই";"TK. 200";"TK. 150"
4988;"চন্দ্রদ্বীপের রাজকন্যা";"শাফিক আফতাব ";"TK. 180";"TK. 135"
4989;"কালো অধ্যায়";"মোহাম্মদ সাইফ";"TK. 265";"TK. 199"
4990;"ভূতসমগ্র-২";"রকিব হাসান";"TK. 300";"TK. 225"
4991;"অর্ধেক জীবন";"সুনীল গঙ্গোপাধ্যায় (নীললোহিত)";"TK. 500";"TK. 375"
4992;"ছবির দেশে কবিতার দেশে";"সুনীল গঙ্গোপাধ্যায় (নীললোহিত)";"TK. 450";"TK. 338"
4993;"গল্পের আসর";"এম. এ. নাঈম";"TK. 150";"TK. 113"
4994;"আগস্টের একরাত";"সেলিনা হোসেন";"TK. 400";"TK. 300"
4995;"কষ্টিপথ";"মিজান সরকার";"TK. 150";"TK. 113"
4996;"রাত্রির গহিনে";"মোতাহার হোসেন";"TK. 360";"TK. 270"
4997;"লেটো কাহন";"রতন সিদ্দিকী";"TK. 200";"TK. 150"
4998;"রঙিন রোদচশমা";"আয়েশা মুন্নি";"TK. 150";"TK. 113"
4999;"পরি ও অন্যান্য গল্প";"মণীশ রায়";"TK. 360";"TK. 270"
5000;"পানি ও পরিবেশ ১";"মোতাহার হোসেন";"TK. 400";"TK. 300"
5001;"মায়াবী চোখ";"তরুণ শিকদার ";"TK. 200";"TK. 150"
5002;"মনোগ্রাম";"সোলায়মান পাটোয়ারী";"TK. 180";"TK. 135"
5003;"শেখ মুজিব মেঠোপথের বংশীবাদক";"ড. মোহাম্মদ ফায়েক উজ্জামান";"TK. 250";"TK. 188"
5004;"ঘোড়ার প্রেমপত্র";"কাজল শাহনেওয়াজ";"TK. 300";"TK. 225"
5005;"লাল মোরগের ঝুঁটি";"শহিদুল আলম";"TK. 225";"TK. 169"
5006;"কবি-কবিতা ও একখণ্ড ভালোবাসা";"জাহিদ হাসান তুহিন";"TK. 150";"TK. 113"
5007;"মোবাইল ফোন";"আহমেদ রাসেল রিমু";"TK. 150";"TK. 113"
5008;"জীবন গল্প";"আর জে কিবরিয়া";"TK. 250";"TK. 188"
5009;"বিপ্লবী আমি";"কাজী নজরুল ইসলাম";"TK. 160";"TK. 120"
5010;"দূর পৃথিবীর গন্ধ";"মাহ্‌ফিজুল হক";"TK. 160";"TK. 120"
5011;"দুলকি";"মোঃ জয়নাল আবেদীন";"TK. 160";"TK. 120"
5012;"এবং সে";"প্রিন্স আরেফিন";"TK. 160";"TK. 120"
5013;"বিসর্জন";"মুক্তার হোসেন";"TK. 160";"TK. 120"
5014;"অভিশপ্ত দরজা";"ইকবাল খন্দকার";"TK. 200";"TK. 150"
5015;"পুরুষনামা";"ফারহানা হোসেন";"TK. 200";"TK. 150"
5016;"পাপের ফসল";"আবদুল মোতালেব";"TK. 160";"TK. 120"
5017;"নিলম্বন মাদকতা";"লিপি নাসরিন";"TK. 150";"TK. 113"
5018;"বঙ্গবন্ধু অভিধান";"শেখ সাদী";"TK. 1,500";"TK. 1,125"
5019;"যেতে যেতে পথে";"ফারহানা আহমেদ";"TK. 210";"TK. 158"
5020;"আজ এবং আগামী";"শেখ আনোয়ার হোসেন";"TK. 160";"TK. 120"
5021;"ছড়ায় ছড়ায় ভোলার কাণ্ড";"রবিউল ফিরোজ";"TK. 160";"TK. 120"
5022;"স্বপ্নপোড়া আগুন";"শরীফ আহমেদ";"TK. 180";"TK. 135"
5023;"পূর্ববঙ্গ থেকে বাংলাদেশ : রবীন্দ্রনাথ ঠাকুর ও শেখ মুজিবুর রহমান";"সেলিনা হোসেন";"TK. 400";"TK. 300"
5024;"ধূম্রজাল";"জিয়াউর রহমান";"TK. 160";"TK. 120"
5025;"উৎসর্গ";"জিয়াউর রহমান";"TK. 160";"TK. 120"
5026;"বৃত্ত থেকে বেরিয়ে";"জিয়াউর রহমান";"TK. 250";"TK. 188"
5027;"উগ্রবাদ ফ্যাসিবাদ ও রবীন্দ্রনাথ";"রাজীব সরকার";"TK. 200";"TK. 150"
5028;"বিপ্লব বসত করে ঘরে";"হাবীবুল্লাহ সিরাজী";"TK. 150";"TK. 113"
5029;"হিজড়া";"মমতাজ খান ";"TK. 200";"TK. 150"
5030;"পৃথিবী আমার দেশ";"মলয় বিশ্বাস";"TK. 150";"TK. 113"
5031;"১৯৭১ গণনির্যাতন-গণহত্যা : কাঠামো, বিবরণ ও পরিসর";"আফসান চৌধুরী";"TK. 350";"TK. 263"
5032;"কবি ও বীরাঙ্গনা";"নজরুল হাকীম";"TK. 160";"TK. 120"
5033;"অশ্রু তুমি চিবুকেই হও শেষ";"ইমতিয়াজ আহমেদ";"TK. 150";"TK. 113"
5034;"আবাসভূমি";"রেজানুর রহমান";"TK. 250";"TK. 188"
5035;"চটিপরা ঘটিরাম";"শচীন্দ্র নাথ গাই";"TK. 160";"TK. 120"
5036;"আশ্চর্য কুহক";"মাহবুব আজীজ";"TK. 200";"TK. 150"
5037;"নির্বাচিত ১০১ কবিতা";"নাহার ফরিদ খান";"TK. 250";"TK. 188"
5038;"ছবি কথা বলে";"প্রফেসর ড. আনন্দ কুমার সাহা";"TK. 1,000";"TK. 750"
5039;"দ্য গ্রিন মাইল";"স্টিফেন কিং";"TK. 450";"TK. 338"
5040;"দ্য বিগ ট্রাজেডি অব দ্য ওয়ার্ল্ড";"সৈয়দ হাসান মাহমুদ";"TK. 160";"TK. 120"
5041;"বাংলাদেশে বৌদ্ধ ইতিহাস ও ঐতিহ্য";"ড. বিমান চন্দ্র বড়ুয়া";"TK. 550";"TK. 413"
5042;"সংকলন ১";"শরাফত আলী";"TK. 270";"TK. 203"
5043;"সবুজ পাতার সুখ দুখ";"মাসুদ রানা চকদার";"TK. 160";"TK. 120"
5044;"তোমার জন্য একটি গোলাপ";"চৌধুরী আরিফ";"TK. 120";"TK. 90"
5045;"জনসংযোগ ব্যবস্থাপনা";"সৈয়দ ফারুক হোসেন";"TK. 450";"TK. 338"
5046;"বাংলার স্বাধীনতা";"মোঃ আমিনুর রহমান";"TK. 100";"TK. 75"
5047;"ববি";"মিঠুন অধিকারী ";"TK. 180";"TK. 135"
5048;"ভুবন সৃষ্টি রহস্য";"শেখ রশীদ ";"TK. 200";"TK. 150"
5049;"সবুজামৃত";"ঈশোর দুলন রায়";"TK. 320";"TK. 240"
5050;"সেই মেয়ে ফেসবুকে নেই";"চঞ্চল শাহরিয়ার";"TK. 220";"TK. 165"
5051;"আমার সোনার বাংলা আমি তোমায় ভালোবাসি";"আনিসুল হক";"TK. 200";"TK. 150"
5052;"কবিতা ২৫";"শরাফত আলী";"TK. 200";"TK. 150"
5053;"বিন্দু";"মোঃ মাহ্‌ফুজুর রহমান মুকুল";"TK. 275";"TK. 206"
5054;"মুজিব ও মুক্তিযুদ্ধ";"মোরশেদ শফিউল হাসান";"TK. 300";"TK. 225"
5055;"ভালোবাসার স্বীকারোক্তি";"সুব্রত দেব হালদার";"TK. 200";"TK. 150"
5056;"বিগ ব্যাং ও মহাবিশ্বের আবির্ভাব";"প্রফেসর ড. মুহাম্মদ ইউসুফ আলী";"TK. 500";"TK. 375"
5057;"বঙ্গবন্ধু ও মুক্তিযুদ্ধের রিপোর্ট";"কানাই চক্রবর্ত্তী";"TK. 250";"TK. 188"
5058;"মনে ভ্রমণে";"ফখরুল আবেদীন মিলন";"TK. 270";"TK. 203"
5059;"রবীন্দ্রসমগ্র ২৫ খন্ড একত্রে (সুলভ সংস্করণ)";"রবীন্দ্রনাথ ঠাকুর";"TK. 25,000";"TK. 18,750"
5060;"জলধর সেনের আত্মজীবনী";"আবুল আহসান চৌধুরী";"TK. 495";"TK. 371"
5061;"বঙ্গবন্ধু শেখ হাসিনা ও সাম্প্রতিক বাংলাদেশ";"অধ্যাপক ড. মীজানুর রহমান";"TK. 400";"TK. 300"
5062;"প্লেটোর : পত্রাবলি";"আমিনুল ইসলাম ভুঁইয়া";"TK. 450";"TK. 338"
5063;"উন্মুক্ত এক জীবন";"আমিনুল ইসলাম ভুঁইয়া";"TK. 395";"TK. 296"
5064;"সরল দিনের সহজ গল্প";"ফখরুল আবেদীন মিলন";"TK. 200";"TK. 150"
5065;"অত্যাচারিতের শিক্ষা";"আমিনুল ইসলাম ভুঁইয়া";"TK. 450";"TK. 338"
5066;"জনক জননীর গল্প";"মোস্তফা কামাল";"TK. 350";"TK. 263"
5067;"Wail";"রীনা আকতার তুলি";"TK. 300";"TK. 225"
5068;"আত্মাসঙ্গী ও বিষাদ";"তাসকিনা শাম্মী";"TK. 150";"TK. 113"
5069;"শিক্ষার মাধ্যম কী হবে?";"শিশির ভট্টাচার্য্য";"TK. 320";"TK. 240"
5070;"জেগে ওঠো চন্দ্রালোকে";"শামীমা চৌধুরী";"TK. 150";"TK. 113"
5071;"আয়না ঘরের ফুল";"জাকির আবু জাফর";"TK. 150";"TK. 113"
5072;"আমাদের পাখিরা";"জাকিয়া খান";"TK. 400";"TK. 300"
5073;"প্লেটো : কারমিদিজ";"আমিনুল ইসলাম ভুঁইয়া";"TK. 195";"TK. 146"
5074;"প্লেটো : পারমেনিদিজ";"আমিনুল ইসলাম ভুঁইয়া";"TK. 450";"TK. 338"
5075;"দিগন্তে জীবনপাট";"রাধাবল্লভ দাশ";"TK. 200";"TK. 150"
5076;"অতলান্ত খোঁজে";"নিলুফা আকতার";"TK. 695";"TK. 521"
5077;"ইসলাম ও মৌলবাদ : ধর্ম ও ধর্মের রাজনীতি";"মোরশেদ শফিউল হাসান";"TK. 275";"TK. 206"
5078;"১০০ গোপাল";"হাশিম মিলন";"TK. 160";"TK. 120"
5079;"সাগর পাড়ে আবারও একদিন";"জিল্লুর রহমান সিদ্দিকী";"TK. 270";"TK. 203"
5080;"অপরাজিতা ও কয়েকজন অদম্য ‍সিসিফাস";"হুরে জান্নাত শিখা";"TK. 595";"TK. 446"
5081;"হাবিব আনিসুর রহমানের নির্বচিত গল্প";"হাবিব আনিসুর রহমান";"TK. 495";"TK. 371"
5082;"১০০ বীরবল";"হাশিম মিলন";"TK. 180";"TK. 135"
5083;"১০০ হোজ্জা";"হাশিম মিলন";"TK. 140";"TK. 105"
5084;"১০০ ঈশপ";"হাশিম মিলন";"TK. 140";"TK. 105"
5085;"২৫ মনিষীর ১০০ গল্প";"হাশিম মিলন";"TK. 120";"TK. 90"
5086;"মুজিব তুমি বজ্রকণ্ঠ অটল হিমালয়";"শুকলাল দাশ";"TK. 200";"TK. 150"
5087;"নজরুল সঙ্গীতের ইংরেজি ভাষান্তর";"নুর-আল আলম";"TK. 160";"TK. 120"
5088;"চাকরি না উদ্যোক্তা";"জোনাইদ আল হাবীব";"TK. 250";"TK. 188"
5089;"ঊনগল্প";"শারমিন মুস্তারী";"TK. 160";"TK. 120"
5090;"চন্দ্রনিবাস";"ইস্রাফিল হুসাইন";"TK. 160";"TK. 120"
5091;"সেফটিপিন";"মেহেদী রিয়াদ";"TK. 160";"TK. 120"
5092;"স্মৃতিপটে বঙ্গবন্ধু : শেখের সমসাময়িক";"সৈয়দ নাজমুদ্দিন হাশেম";"TK. 250";"TK. 188"
5093;"বিশ্বাসঘাতক দ্যা বিট্রেয়ার";"সোহেল রানা শামী";"TK. 200";"TK. 150"
5094;"জ্যোৎস্নার নীল নীড়";"শারমিন আক্তার সেজ্যোতি";"TK. 450";"TK. 338"
5095;"সাজানো  কাজান ";"ফারুক হোসেন";"TK. 200";"TK. 150"
5096;"রক্তছায়া";"উনাইসা তিজান খান";"TK. 135";"TK. 101"
5097;"কাশ্মির কার ";"আসাদ পারভেজ";"TK. 275";"TK. 206"
5098;"পাঁচফোড়ন বিস্ফোরণ";"মুহাম্মদ শামসুল হক বাবু";"TK. 150";"TK. 113"
5099;"রহস্যময় মজার বিজ্ঞান-৪";"সমর ইসলাম";"TK. 140";"TK. 105"
5100;"প্রজায়িনী";"সৈয়দ ফারুক হোসেন";"TK. 135";"TK. 101"
5101;"তামাদি স্মৃতির ধূসর ইতিহাস";"মোঃ মাহ্‌ফুজুর রহমান মুকুল";"TK. 275";"TK. 206"
5102;"ভারতীয় স্বাধীনতা সংগ্রামের ইতিহাস মুসলমানদের অবদান ";"ওমর খালেদ রুমি";"TK. 200";"TK. 150"
5103;"স্টাডি অব আল-হাদীস (সুসানু আবু দাউদ ও তাহাবী : শারহু মা‌‌'আনিল আছার)";"ড. মোহাম্মদ মোস্তফা কামাল";"TK. 600";"TK. 360"
5104;"স্বপ্ননীড়";"আঁখি দেব তৃপ্তি";"TK. 160";"TK. 120"
5105;"স্টাডি অব আল তাফসীর (তাফসীরে কাশশাফ)";"ড. মুহাম্মদ শাহিদুল ইসলাম";"TK. 600";"TK. 450"
5106;"ডাকবাক্সের পুরোনো কবিতা";"নওশীন শিকদার";"TK. 160";"TK. 120"
5107;"প্রায়শ্চিত্ত";"নওশাদ বিন ইব্রাহীম";"TK. 160";"TK. 120"
5108;"পথের দিশা";"মো. মিজানুর রহমান ";"TK. 160";"TK. 120"
5109;"ফাগুনের দিন";"শাহারিয়ার আহামেদ সায়েম";"TK. 135";"TK. 101"
5110;"ওয়ান বাই জিরো";"রেজওয়ান হাবীব রাফসান";"TK. 135";"TK. 95"
5111;"সপ্তম শনিবার";"কাঁকন জামান";"TK. 160";"TK. 120"
5112;"একাকীত্ব";"আল শাহরিয়ার শাওন";"TK. 160";"TK. 120"
5113;"শ্রেষ্ঠ একুশ মনীষী";"জুঁই জেসমিন";"TK. 150";"TK. 113"
5114;"দাঁড়কাকদের সমাধীতে";"বিললাল হোসেন";"TK. 160";"TK. 120"
5115;"অথবা";"আতিক জাকারিয়া";"TK. 150";"TK. 113"
5116;"মেনগ্রিয়ার ছোট্ট পরি";"নকীব মাহমুদ";"TK. 135";"TK. 101"
5117;"রঙ্গবাজার";"সোহেল মোহাম্মদী";"TK. 150";"TK. 113"
5118;"আহত পাখির গল্প";"সাহাবউদ্দিন মাহমুদ";"TK. 333";"TK. 250"
